timestamp,ticker,open,high,low,close,volume
2026-04-21,TSLA,393.0,393.95001220703125,385.2200012207031,386.4200134277344,50530600
2026-04-22,TSLA,387.57000732421875,393.010009765625,385.29998779296875,387.510009765625,62362800
2026-04-23,TSLA,375.2799987792969,386.0,368.3900146484375,373.7200012207031,93969500
2026-04-24,TSLA,373.5,382.760009765625,370.7300109863281,376.29998779296875,62893300
2026-04-27,TSLA,372.0899963378906,380.7799987792969,364.0199890136719,378.6700134277344,66735800
2026-04-28,TSLA,374.67999267578125,382.2900085449219,372.5400085449219,376.0199890136719,50864400
2026-04-29,TSLA,375.3999938964844,376.3999938964844,370.0400085449219,372.79998779296875,45384800
2026-04-30,TSLA,372.75,384.75,368.1700134277344,381.6300048828125,51076000
2026-05-01,TSLA,382.489990234375,397.82000732421875,378.79998779296875,390.82000732421875,65338300
2026-05-04,TSLA,390.2300109863281,394.6400146484375,384.79998779296875,392.510009765625,48765100
2026-05-05,TSLA,395.19000244140625,402.1199951171875,389.0,389.3699951171875,47780600
2026-05-06,TSLA,386.25,401.67999267578125,384.0199890136719,398.7300109863281,53465400
2026-05-07,TSLA,407.4800109863281,415.8299865722656,402.1199951171875,411.7900085449219,63987200
2026-02-09,SPY,687.5423060693106,693.9747512796714,686.4652913399738,692.0599975585938,73885200
2026-02-10,SPY,693.0572335194393,694.64286887948,689.7761552680904,690.2349243164062,65185700
2026-02-11,SPY,694.4933668556342,695.2413241987686,687.3029816841566,690.075439453125,76353900
2026-02-12,SPY,692.3491972008484,693.4561594586687,678.5169776231163,679.41455078125,118829000
2026-02-13,SPY,679.833354327075,684.410879804094,675.6747287653898,679.8931884765625,96267500
2026-02-17,SPY,678.287593220413,683.074507822494,673.9394826742099,680.9901733398438,81354700
2026-02-18,SPY,682.157061237011,687.2730943282486,680.9702998190471,684.4208374023438,73570300
2026-02-19,SPY,681.9775120282383,684.311104689823,679.6937101433548,682.61572265625,58649400
2026-02-20,SPY,680.4616860592505,688.1805961724377,679.8732661615737,687.5523071289062,100034000
2026-02-23,SPY,685.9566804858357,688.1207533479937,678.5169762252317,680.531494140625,90558100
2026-02-24,SPY,680.0427976196477,686.4751816677359,678.1479481229125,685.4779052734375,73798700
2026-02-25,SPY,688.3002642742074,691.7907319065998,688.2204651135966,691.26220703125,56369500
2026-02-26,SPY,691.391808867856,691.4117130049051,682.486077089091,687.422607421875,71671000
2026-02-27,SPY,681.2295779636313,684.9892686841309,679.7835149777827,684.1216430664062,83308900
2026-03-02,SPY,676.8515442239554,686.744509644098,676.1734035367807,684.5106201171875,87477200
2026-03-03,SPY,673.221445388408,680.7508704958498,667.8361281509542,678.4771118164062,105003100
2026-03-04,SPY,679.7735096903759,685.2186606854194,677.7689744100875,683.2639770507812,79182200
2026-03-05,SPY,680.2223290726917,683.6629449535216,673.7699188745959,679.4544067382812,106606500
2026-03-06,SPY,671.5758690877306,674.2685275228549,667.9358467743081,670.5487060546875,100687000
2026-03-09,SPY,664.5750801817165,678.0681991431876,660.5859743093405,676.4227294921875,102667700
2026-03-10,SPY,675.87413967305,681.4987932365287,672.9222404542279,675.3356323242188,81505300
2026-03-11,SPY,675.7345715953234,678.2277626375325,671.5061293267642,674.4879760742188,68441700
2026-03-12,SPY,669.3319958917509,669.8207124533001,664.0564256954588,664.2459106445312,108882200
2026-03-13,SPY,667.4472371497842,670.5088831921612,659.5587462493693,660.4862060546875,97200200
2026-03-16,SPY,666.5596317087426,670.239584206393,665.3030536555561,667.2078857421875,82023100
2026-03-17,SPY,670.5586914524959,672.60309589337,667.8760155087483,668.9630126953125,87128000
2026-03-18,SPY,666.5396583763402,667.8959397089973,659.3892034355257,659.6285400390625,82062600
2026-03-19,SPY,655.1806813207687,661.1743225351036,653.3855958813168,658.0029907226562,111272500
2026-03-20,SPY,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,163617500
2026-03-23,SPY,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,134802700
2026-03-24,SPY,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,96457500
2026-03-25,SPY,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,90653800
2026-03-26,SPY,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,96494400
2026-03-27,SPY,642.5,642.6599731445312,633.1099853515625,634.0900268554688,103649400
2026-03-30,SPY,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,99275900
2026-03-31,SPY,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,152534100
2026-04-01,SPY,653.9000244140625,658.52001953125,653.0,655.239990234375,97841500
2026-04-02,SPY,646.4199829101562,658.2000122070312,645.1099853515625,655.8300170898438,68358700
2026-04-06,SPY,655.8599853515625,659.719970703125,655.52001953125,658.9299926757812,39105800
2026-04-07,SPY,656.6500244140625,659.6099853515625,651.0599975585938,659.219970703125,69980400
2026-04-08,SPY,676.3900146484375,677.0800170898438,671.4600219726562,676.010009765625,93606100
2026-04-09,SPY,674.8400268554688,681.1599731445312,673.77001953125,679.9099731445312,57134400
2026-04-10,SPY,681.3200073242188,682.030029296875,678.4500122070312,679.4600219726562,42253500
2026-04-13,SPY,677.4099731445312,686.2999877929688,676.5800170898438,686.0999755859375,54185800
2026-04-14,SPY,687.6900024414062,694.5800170898438,687.6599731445312,694.4600219726562,63480500
2026-04-15,SPY,695.260009765625,700.280029296875,694.2000122070312,699.9400024414062,58240400
2026-04-16,SPY,701.0599975585938,702.780029296875,698.530029296875,701.6599731445312,49972400
2026-04-17,SPY,706.1400146484375,712.3900146484375,705.760009765625,710.1400146484375,70661900
2026-04-20,SPY,708.780029296875,709.9099731445312,706.1400146484375,708.719970703125,43546800
2026-04-21,SPY,710.280029296875,711.280029296875,702.6400146484375,704.0800170898438,58941400
2026-04-22,SPY,709.1500244140625,711.4500122070312,708.219970703125,711.2100219726562,42518500
2026-04-23,SPY,709.5,712.3599853515625,702.280029296875,708.4500122070312,56174000
2026-04-24,SPY,710.75,714.469970703125,709.010009765625,713.9400024414062,45182000
2026-04-27,SPY,713.1699829101562,715.6300048828125,712.2999877929688,715.1699829101562,33135900
2026-04-28,SPY,711.8200073242188,712.8800048828125,709.25,711.6900024414062,43117400
2026-04-29,SPY,711.0,712.2000122070312,708.3699951171875,711.5800170898438,41859200
2026-04-30,SPY,714.6300048828125,719.7899780273438,710.4500122070312,718.6599731445312,67240900
2026-05-01,SPY,721.25,724.8699951171875,720.469970703125,720.6500244140625,43049800
2026-05-04,SPY,720.0700073242188,722.1199951171875,714.989990234375,718.010009765625,51950600
2026-05-05,SPY,721.77001953125,725.0399780273438,721.489990234375,723.77001953125,36933200
2026-05-06,SPY,728.1599731445312,734.5900268554688,727.8200073242188,733.8300170898438,53288900
2026-05-07,SPY,735.0499877929688,736.1300048828125,729.75,731.5800170898438,51278600
